LineId,Logrecord,Date,Pid,Level,Component,EventId,EventTemplate
163,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,25746,INFO,nova.osapi_compute.wsgi.server,E25,"<*> ""GET <*>"" status: <*> len: <*> time: <*>.<*>"
164,nova-compute.log.1.2017-05-16_13:55:31,2017-05-16,2931,INFO,nova.compute.resource_tracker,E28,Auditing locally available compute resources for node <*>
165,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,25746,INFO,nova.osapi_compute.wsgi.server,E25,"<*> ""GET <*>"" status: <*> len: <*> time: <*>.<*>"
166,nova-compute.log.1.2017-05-16_13:55:31,2017-05-16,2931,INFO,nova.compute.resource_tracker,E41,"Total usable vcpus: <*>, total allocated vcpus: <*>"
167,nova-compute.log.1.2017-05-16_13:55:31,2017-05-16,2931,INFO,nova.compute.resource_tracker,E32,Final resource view: name=<*> phys_ram=<*> used_ram=<*> phys_disk=<*> used_disk=<*> total_vcpus=<*> used_vcpus=<*> pci_stats=[]
168,nova-compute.log.1.2017-05-16_13:55:31,2017-05-16,2931,INFO,nova.virt.libvirt.driver,E3,[instance: <*>] Creating image
169,nova-compute.log.1.2017-05-16_13:55:31,2017-05-16,2931,INFO,nova.compute.resource_tracker,E30,Compute_service record updated for <*>
170,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,25746,INFO,nova.osapi_compute.wsgi.server,E25,"<*> ""GET <*>"" status: <*> len: <*> time: <*>.<*>"
171,nova-compute.log.1.2017-05-16_13:55:31,2017-05-16,2931,INFO,nova.compute.manager,E23,[instance: <*>] VM Stopped (Lifecycle Event)
172,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,25746,INFO,nova.osapi_compute.wsgi.server,E25,"<*> ""GET <*>"" status: <*> len: <*> time: <*>.<*>"
173,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,25746,INFO,nova.osapi_compute.wsgi.server,E25,"<*> ""GET <*>"" status: <*> len: <*> time: <*>.<*>"
174,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,25746,INFO,nova.osapi_compute.wsgi.server,E25,"<*> ""GET <*>"" status: <*> len: <*> time: <*>.<*>"
175,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,25746,INFO,nova.osapi_compute.wsgi.server,E25,"<*> ""GET <*>"" status: <*> len: <*> time: <*>.<*>"
176,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,25746,INFO,nova.osapi_compute.wsgi.server,E25,"<*> ""GET <*>"" status: <*> len: <*> time: <*>.<*>"
177,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,25746,INFO,nova.osapi_compute.wsgi.server,E25,"<*> ""GET <*>"" status: <*> len: <*> time: <*>.<*>"
178,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,25746,INFO,nova.osapi_compute.wsgi.server,E25,"<*> ""GET <*>"" status: <*> len: <*> time: <*>.<*>"
179,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,25746,INFO,nova.osapi_compute.wsgi.server,E25,"<*> ""GET <*>"" status: <*> len: <*> time: <*>.<*>"
180,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,25746,INFO,nova.osapi_compute.wsgi.server,E25,"<*> ""GET <*>"" status: <*> len: <*> time: <*>.<*>"
181,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,25746,INFO,nova.osapi_compute.wsgi.server,E25,"<*> ""GET <*>"" status: <*> len: <*> time: <*>.<*>"
182,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,25746,INFO,nova.osapi_compute.wsgi.server,E25,"<*> ""GET <*>"" status: <*> len: <*> time: <*>.<*>"
183,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,25746,INFO,nova.osapi_compute.wsgi.server,E25,"<*> ""GET <*>"" status: <*> len: <*> time: <*>.<*>"
184,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,25746,INFO,nova.osapi_compute.wsgi.server,E25,"<*> ""GET <*>"" status: <*> len: <*> time: <*>.<*>"
185,nova-compute.log.1.2017-05-16_13:55:31,2017-05-16,2931,INFO,nova.virt.libvirt.imagecache,E34,image <*> at (<*>): checking
186,nova-compute.log.1.2017-05-16_13:55:31,2017-05-16,2931,INFO,nova.virt.libvirt.imagecache,E35,"image <*> at (<*>): in use: on this node <*> local, <*> on other nodes sharing this instance storage"
187,nova-compute.log.1.2017-05-16_13:55:31,2017-05-16,2931,INFO,nova.virt.libvirt.imagecache,E27,Active base files: <*>
188,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,25746,INFO,nova.osapi_compute.wsgi.server,E25,"<*> ""GET <*>"" status: <*> len: <*> time: <*>.<*>"
189,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,25746,INFO,nova.osapi_compute.wsgi.server,E25,"<*> ""GET <*>"" status: <*> len: <*> time: <*>.<*>"
190,nova-compute.log.1.2017-05-16_13:55:31,2017-05-16,2931,INFO,nova.compute.manager,E22,[instance: <*>] VM Started (Lifecycle Event)
191,nova-compute.log.1.2017-05-16_13:55:31,2017-05-16,2931,INFO,nova.compute.manager,E20,[instance: <*>] VM Paused (Lifecycle Event)
192,nova-compute.log.1.2017-05-16_13:55:31,2017-05-16,2931,INFO,nova.compute.manager,E7,[instance: <*>] During sync_power_state the instance has a pending task (spawning). Skip.
193,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,25746,INFO,nova.osapi_compute.wsgi.server,E25,"<*> ""GET <*>"" status: <*> len: <*> time: <*>.<*>"
194,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,25746,INFO,nova.osapi_compute.wsgi.server,E25,"<*> ""GET <*>"" status: <*> len: <*> time: <*>.<*>"
195,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,25746,INFO,nova.osapi_compute.wsgi.server,E25,"<*> ""GET <*>"" status: <*> len: <*> time: <*>.<*>"
196,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,25746,INFO,nova.osapi_compute.wsgi.server,E25,"<*> ""GET <*>"" status: <*> len: <*> time: <*>.<*>"
197,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,25746,INFO,nova.osapi_compute.wsgi.server,E25,"<*> ""GET <*>"" status: <*> len: <*> time: <*>.<*>"
198,nova-compute.log.1.2017-05-16_13:55:31,2017-05-16,2931,INFO,nova.virt.libvirt.imagecache,E34,image <*> at (<*>): checking
199,nova-compute.log.1.2017-05-16_13:55:31,2017-05-16,2931,INFO,nova.virt.libvirt.imagecache,E35,"image <*> at (<*>): in use: on this node <*> local, <*> on other nodes sharing this instance storage"
200,nova-compute.log.1.2017-05-16_13:55:31,2017-05-16,2931,INFO,nova.virt.libvirt.imagecache,E27,Active base files: <*>
201,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,25746,INFO,nova.osapi_compute.wsgi.server,E25,"<*> ""GET <*>"" status: <*> len: <*> time: <*>.<*>"
202,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,25746,INFO,nova.osapi_compute.wsgi.server,E25,"<*> ""GET <*>"" status: <*> len: <*> time: <*>.<*>"
203,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,25746,INFO,nova.osapi_compute.wsgi.server,E25,"<*> ""GET <*>"" status: <*> len: <*> time: <*>.<*>"
204,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,25743,INFO,nova.api.openstack.compute.server_external_events,E31,Creating event network-vif-plugged:<*>-<*>-<*>-<*>-<*> for instance <*>
205,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,25743,INFO,nova.osapi_compute.wsgi.server,E26,"<*> ""POST <*>"" status: <*> len: <*> time: <*>.<*>"
206,nova-compute.log.1.2017-05-16_13:55:31,2017-05-16,2931,INFO,nova.compute.manager,E21,[instance: <*>] VM Resumed (Lifecycle Event)
207,nova-compute.log.1.2017-05-16_13:55:31,2017-05-16,2931,INFO,nova.virt.libvirt.driver,E9,[instance: <*>] Instance spawned successfully.
208,nova-compute.log.1.2017-05-16_13:55:31,2017-05-16,2931,INFO,nova.compute.manager,E15,[instance: <*>] Took <*>.<*> seconds to spawn the instance on the hypervisor.
209,nova-compute.log.1.2017-05-16_13:55:31,2017-05-16,2931,INFO,nova.compute.manager,E7,[instance: <*>] During sync_power_state the instance has a pending task (spawning). Skip.
210,nova-compute.log.1.2017-05-16_13:55:31,2017-05-16,2931,INFO,nova.compute.manager,E21,[instance: <*>] VM Resumed (Lifecycle Event)
211,nova-compute.log.1.2017-05-16_13:55:31,2017-05-16,2931,INFO,nova.compute.manager,E12,[instance: <*>] Took <*>.<*> seconds to build instance.
212,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,25746,INFO,nova.osapi_compute.wsgi.server,E25,"<*> ""GET <*>"" status: <*> len: <*> time: <*>.<*>"
213,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,25746,INFO,nova.osapi_compute.wsgi.server,E25,"<*> ""GET <*>"" status: <*> len: <*> time: <*>.<*>"
214,nova-compute.log.1.2017-05-16_13:55:31,2017-05-16,2931,INFO,nova.virt.libvirt.imagecache,E34,image <*> at (<*>): checking
215,nova-compute.log.1.2017-05-16_13:55:31,2017-05-16,2931,INFO,nova.virt.libvirt.imagecache,E35,"image <*> at (<*>): in use: on this node <*> local, <*> on other nodes sharing this instance storage"
216,nova-compute.log.1.2017-05-16_13:55:31,2017-05-16,2931,INFO,nova.virt.libvirt.imagecache,E27,Active base files: <*>
217,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,25775,INFO,nova.metadata.wsgi.server,E25,"<*> ""GET <*>"" status: <*> len: <*> time: <*>.<*>"
218,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,25799,INFO,nova.metadata.wsgi.server,E25,"<*> ""GET <*>"" status: <*> len: <*> time: <*>.<*>"
219,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,25799,INFO,nova.metadata.wsgi.server,E25,"<*> ""GET <*>"" status: <*> len: <*> time: <*>.<*>"
220,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,25775,INFO,nova.metadata.wsgi.server,E25,"<*> ""GET <*>"" status: <*> len: <*> time: <*>.<*>"
221,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,25775,INFO,nova.metadata.wsgi.server,E25,"<*> ""GET <*>"" status: <*> len: <*> time: <*>.<*>"
222,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,25746,INFO,nova.osapi_compute.wsgi.server,E24,"<*> ""DELETE <*>"" status: <*> len: <*> time: <*>.<*>"
223,nova-compute.log.1.2017-05-16_13:55:31,2017-05-16,2931,INFO,nova.compute.manager,E11,[instance: <*>] Terminating instance
224,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,25776,INFO,nova.metadata.wsgi.server,E25,"<*> ""GET <*>"" status: <*> len: <*> time: <*>.<*>"
225,nova-compute.log.1.2017-05-16_13:55:31,2017-05-16,2931,INFO,nova.virt.libvirt.driver,E8,[instance: <*>] Instance destroyed successfully.
226,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,25746,INFO,nova.osapi_compute.wsgi.server,E25,"<*> ""GET <*>"" status: <*> len: <*> time: <*>.<*>"
227,nova-compute.log.1.2017-05-16_13:55:31,2017-05-16,2931,INFO,nova.virt.libvirt.imagecache,E34,image <*> at (<*>): checking
228,nova-compute.log.1.2017-05-16_13:55:31,2017-05-16,2931,INFO,nova.virt.libvirt.imagecache,E35,"image <*> at (<*>): in use: on this node <*> local, <*> on other nodes sharing this instance storage"
229,nova-compute.log.1.2017-05-16_13:55:31,2017-05-16,2931,INFO,nova.virt.libvirt.imagecache,E27,Active base files: <*>
230,nova-compute.log.1.2017-05-16_13:55:31,2017-05-16,2931,INFO,nova.virt.libvirt.driver,E4,[instance: <*>] Deleting instance files <*>
231,nova-compute.log.1.2017-05-16_13:55:31,2017-05-16,2931,INFO,nova.virt.libvirt.driver,E5,[instance: <*>] Deletion of <*> complete
232,nova-compute.log.1.2017-05-16_13:55:31,2017-05-16,2931,INFO,nova.compute.manager,E14,[instance: <*>] Took <*>.<*> seconds to destroy the instance on the hypervisor.
233,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,25746,INFO,nova.osapi_compute.wsgi.server,E25,"<*> ""GET <*>"" status: <*> len: <*> time: <*>.<*>"
234,nova-compute.log.1.2017-05-16_13:55:31,2017-05-16,2931,INFO,nova.compute.manager,E13,[instance: <*>] Took <*>.<*> seconds to deallocate network for instance.
235,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,25746,INFO,nova.osapi_compute.wsgi.server,E25,"<*> ""GET <*>"" status: <*> len: <*> time: <*>.<*>"
236,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,25746,INFO,nova.api.openstack.wsgi,E33,HTTP exception thrown: No instances found for any event
237,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,25746,INFO,nova.osapi_compute.wsgi.server,E26,"<*> ""POST <*>"" status: <*> len: <*> time: <*>.<*>"
238,nova-compute.log.1.2017-05-16_13:55:31,2017-05-16,2931,WARNING,nova.virt.libvirt.imagecache,E42,Unknown base file: <*>
239,nova-compute.log.1.2017-05-16_13:55:31,2017-05-16,2931,INFO,nova.virt.libvirt.imagecache,E36,Removable base files: <*>
240,nova-compute.log.1.2017-05-16_13:55:31,2017-05-16,2931,INFO,nova.virt.libvirt.imagecache,E29,Base or swap file too young to remove: <*>
241,nova-compute.log.1.2017-05-16_13:55:31,2017-05-16,2931,WARNING,nova.virt.libvirt.imagecache,E42,Unknown base file: <*>
242,nova-compute.log.1.2017-05-16_13:55:31,2017-05-16,2931,INFO,nova.virt.libvirt.imagecache,E36,Removable base files: <*>
243,nova-compute.log.1.2017-05-16_13:55:31,2017-05-16,2931,INFO,nova.virt.libvirt.imagecache,E37,Removing base or swap file: <*>
244,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,25746,INFO,nova.osapi_compute.wsgi.server,E26,"<*> ""POST <*>"" status: <*> len: <*> time: <*>.<*>"
245,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,25746,INFO,nova.osapi_compute.wsgi.server,E25,"<*> ""GET <*>"" status: <*> len: <*> time: <*>.<*>"
246,nova-compute.log.1.2017-05-16_13:55:31,2017-05-16,2931,INFO,nova.compute.claims,E1,"[instance: <*>] Attempting claim: memory <*> MB, disk <*> GB, vcpus <*> CPU"
247,nova-compute.log.1.2017-05-16_13:55:31,2017-05-16,2931,INFO,nova.compute.claims,E17,"[instance: <*>] Total memory: <*> MB, used: <*>.<*> MB"
248,nova-compute.log.1.2017-05-16_13:55:31,2017-05-16,2931,INFO,nova.compute.claims,E10,"[instance: <*>] memory limit: <*>.<*> MB, free: <*>.<*> MB"
249,nova-compute.log.1.2017-05-16_13:55:31,2017-05-16,2931,INFO,nova.compute.claims,E16,"[instance: <*>] Total disk: <*> GB, used: <*>.<*> GB"
250,nova-compute.log.1.2017-05-16_13:55:31,2017-05-16,2931,INFO,nova.compute.claims,E6,"[instance: <*>] disk limit not specified, defaulting to unlimited"
251,nova-compute.log.1.2017-05-16_13:55:31,2017-05-16,2931,INFO,nova.compute.claims,E18,"[instance: <*>] Total vcpu: <*> VCPU, used: <*>.<*> VCPU"
252,nova-compute.log.1.2017-05-16_13:55:31,2017-05-16,2931,INFO,nova.compute.claims,E19,"[instance: <*>] vcpu limit not specified, defaulting to unlimited"
253,nova-compute.log.1.2017-05-16_13:55:31,2017-05-16,2931,INFO,nova.compute.claims,E2,[instance: <*>] Claim successful
254,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,25746,INFO,nova.osapi_compute.wsgi.server,E25,"<*> ""GET <*>"" status: <*> len: <*> time: <*>.<*>"
255,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,25746,INFO,nova.osapi_compute.wsgi.server,E25,"<*> ""GET <*>"" status: <*> len: <*> time: <*>.<*>"
256,nova-compute.log.1.2017-05-16_13:55:31,2017-05-16,2931,INFO,nova.virt.libvirt.driver,E3,[instance: <*>] Creating image
257,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,25746,INFO,nova.osapi_compute.wsgi.server,E25,"<*> ""GET <*>"" status: <*> len: <*> time: <*>.<*>"
258,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,25746,INFO,nova.osapi_compute.wsgi.server,E25,"<*> ""GET <*>"" status: <*> len: <*> time: <*>.<*>"
259,nova-compute.log.1.2017-05-16_13:55:31,2017-05-16,2931,INFO,nova.compute.manager,E23,[instance: <*>] VM Stopped (Lifecycle Event)
260,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,25746,INFO,nova.osapi_compute.wsgi.server,E25,"<*> ""GET <*>"" status: <*> len: <*> time: <*>.<*>"
261,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,25746,INFO,nova.osapi_compute.wsgi.server,E25,"<*> ""GET <*>"" status: <*> len: <*> time: <*>.<*>"
262,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,25746,INFO,nova.osapi_compute.wsgi.server,E25,"<*> ""GET <*>"" status: <*> len: <*> time: <*>.<*>"
263,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,25746,INFO,nova.osapi_compute.wsgi.server,E25,"<*> ""GET <*>"" status: <*> len: <*> time: <*>.<*>"
264,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,25746,INFO,nova.osapi_compute.wsgi.server,E25,"<*> ""GET <*>"" status: <*> len: <*> time: <*>.<*>"
265,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,25746,INFO,nova.osapi_compute.wsgi.server,E25,"<*> ""GET <*>"" status: <*> len: <*> time: <*>.<*>"
266,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,25746,INFO,nova.osapi_compute.wsgi.server,E25,"<*> ""GET <*>"" status: <*> len: <*> time: <*>.<*>"
267,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,25746,INFO,nova.osapi_compute.wsgi.server,E25,"<*> ""GET <*>"" status: <*> len: <*> time: <*>.<*>"
268,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,25746,INFO,nova.osapi_compute.wsgi.server,E25,"<*> ""GET <*>"" status: <*> len: <*> time: <*>.<*>"
269,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,25746,INFO,nova.osapi_compute.wsgi.server,E25,"<*> ""GET <*>"" status: <*> len: <*> time: <*>.<*>"
270,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,25746,INFO,nova.osapi_compute.wsgi.server,E25,"<*> ""GET <*>"" status: <*> len: <*> time: <*>.<*>"
271,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,25746,INFO,nova.osapi_compute.wsgi.server,E25,"<*> ""GET <*>"" status: <*> len: <*> time: <*>.<*>"
272,nova-compute.log.1.2017-05-16_13:55:31,2017-05-16,2931,INFO,nova.virt.libvirt.imagecache,E34,image <*> at (<*>): checking
273,nova-compute.log.1.2017-05-16_13:55:31,2017-05-16,2931,INFO,nova.virt.libvirt.imagecache,E35,"image <*> at (<*>): in use: on this node <*> local, <*> on other nodes sharing this instance storage"
274,nova-compute.log.1.2017-05-16_13:55:31,2017-05-16,2931,INFO,nova.virt.libvirt.imagecache,E27,Active base files: <*>
275,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,25746,INFO,nova.osapi_compute.wsgi.server,E25,"<*> ""GET <*>"" status: <*> len: <*> time: <*>.<*>"
276,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,25746,INFO,nova.osapi_compute.wsgi.server,E25,"<*> ""GET <*>"" status: <*> len: <*> time: <*>.<*>"
277,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,25746,INFO,nova.osapi_compute.wsgi.server,E25,"<*> ""GET <*>"" status: <*> len: <*> time: <*>.<*>"
278,nova-compute.log.1.2017-05-16_13:55:31,2017-05-16,2931,INFO,nova.compute.manager,E22,[instance: <*>] VM Started (Lifecycle Event)
279,nova-compute.log.1.2017-05-16_13:55:31,2017-05-16,2931,INFO,nova.compute.manager,E20,[instance: <*>] VM Paused (Lifecycle Event)
280,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,25746,INFO,nova.osapi_compute.wsgi.server,E25,"<*> ""GET <*>"" status: <*> len: <*> time: <*>.<*>"
281,nova-compute.log.1.2017-05-16_13:55:31,2017-05-16,2931,INFO,nova.compute.manager,E7,[instance: <*>] During sync_power_state the instance has a pending task (spawning). Skip.
282,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,25746,INFO,nova.osapi_compute.wsgi.server,E25,"<*> ""GET <*>"" status: <*> len: <*> time: <*>.<*>"
283,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,25746,INFO,nova.osapi_compute.wsgi.server,E25,"<*> ""GET <*>"" status: <*> len: <*> time: <*>.<*>"
284,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,25746,INFO,nova.osapi_compute.wsgi.server,E25,"<*> ""GET <*>"" status: <*> len: <*> time: <*>.<*>"
285,nova-compute.log.1.2017-05-16_13:55:31,2017-05-16,2931,INFO,nova.virt.libvirt.imagecache,E34,image <*> at (<*>): checking
286,nova-compute.log.1.2017-05-16_13:55:31,2017-05-16,2931,INFO,nova.virt.libvirt.imagecache,E35,"image <*> at (<*>): in use: on this node <*> local, <*> on other nodes sharing this instance storage"
287,nova-compute.log.1.2017-05-16_13:55:31,2017-05-16,2931,INFO,nova.virt.libvirt.imagecache,E27,Active base files: <*>
288,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,25746,INFO,nova.osapi_compute.wsgi.server,E25,"<*> ""GET <*>"" status: <*> len: <*> time: <*>.<*>"
289,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,25746,INFO,nova.osapi_compute.wsgi.server,E25,"<*> ""GET <*>"" status: <*> len: <*> time: <*>.<*>"
290,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,25746,INFO,nova.osapi_compute.wsgi.server,E25,"<*> ""GET <*>"" status: <*> len: <*> time: <*>.<*>"
291,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,25746,INFO,nova.osapi_compute.wsgi.server,E25,"<*> ""GET <*>"" status: <*> len: <*> time: <*>.<*>"
292,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,25746,INFO,nova.osapi_compute.wsgi.server,E25,"<*> ""GET <*>"" status: <*> len: <*> time: <*>.<*>"
293,nova-compute.log.1.2017-05-16_13:55:31,2017-05-16,2931,INFO,nova.compute.resource_tracker,E28,Auditing locally available compute resources for node <*>
294,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,25743,INFO,nova.api.openstack.compute.server_external_events,E31,Creating event network-vif-plugged:<*>-<*>-<*>-<*>-<*> for instance <*>
295,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,25743,INFO,nova.osapi_compute.wsgi.server,E26,"<*> ""POST <*>"" status: <*> len: <*> time: <*>.<*>"
296,nova-compute.log.1.2017-05-16_13:55:31,2017-05-16,2931,INFO,nova.compute.manager,E21,[instance: <*>] VM Resumed (Lifecycle Event)
297,nova-compute.log.1.2017-05-16_13:55:31,2017-05-16,2931,INFO,nova.virt.libvirt.driver,E9,[instance: <*>] Instance spawned successfully.
298,nova-compute.log.1.2017-05-16_13:55:31,2017-05-16,2931,INFO,nova.compute.manager,E15,[instance: <*>] Took <*>.<*> seconds to spawn the instance on the hypervisor.
299,nova-compute.log.1.2017-05-16_13:55:31,2017-05-16,2931,INFO,nova.compute.manager,E7,[instance: <*>] During sync_power_state the instance has a pending task (spawning). Skip.
300,nova-compute.log.1.2017-05-16_13:55:31,2017-05-16,2931,INFO,nova.compute.manager,E21,[instance: <*>] VM Resumed (Lifecycle Event)
301,nova-compute.log.1.2017-05-16_13:55:31,2017-05-16,2931,INFO,nova.compute.manager,E12,[instance: <*>] Took <*>.<*> seconds to build instance.
302,nova-compute.log.1.2017-05-16_13:55:31,2017-05-16,2931,INFO,nova.compute.resource_tracker,E41,"Total usable vcpus: <*>, total allocated vcpus: <*>"
303,nova-compute.log.1.2017-05-16_13:55:31,2017-05-16,2931,INFO,nova.compute.resource_tracker,E32,Final resource view: name=<*> phys_ram=<*> used_ram=<*> phys_disk=<*> used_disk=<*> total_vcpus=<*> used_vcpus=<*> pci_stats=[]
304,nova-compute.log.1.2017-05-16_13:55:31,2017-05-16,2931,INFO,nova.compute.resource_tracker,E30,Compute_service record updated for <*>
